regime,level,group,students,students_shown,coverage,mean_cross_tau,mean_cross_jaccard_top3,no_gate_cross_tau,lift
global,0.3,Zambia,40,38,0.95,0.5834586466165415,0.6552631578947368,0.5833333333333334,0.00012531328320808388
global,0.3,ALL,11875,11802,0.9938526315789473,0.6433036191080644,0.7012828334180646,0.6413160558196395,0.001987563288424976
global,0.35,KU Leuven,1314,1297,0.987062404870624,0.5726130822480441,0.5895605242868157,0.5697034998271973,0.0029095824208468235
global,0.35,OULAD,6829,6792,0.994581930004393,0.6985712866401739,0.7588250883392226,0.6966705001503481,0.0019007864898257232
global,0.35,Oviedo,1271,1261,0.99213217938631,0.5764668132104772,0.639888977002379,0.5742841287560094,0.002182684454467787
global,0.35,UKZN,2421,2382,0.9838909541511772,0.5645387151473948,0.6341225860621327,0.5601926714482993,0.004346043699095525
global,0.35,Zambia,40,38,0.95,0.5834586466165415,0.6552631578947368,0.5833333333333334,0.00012531328320808388
global,0.35,ALL,11875,11770,0.9911578947368421,0.6441123743455148,0.7018589634664401,0.6413160558196395,0.002796318525875363
global,0.4,KU Leuven,1314,1281,0.9748858447488584,0.5743075589719031,0.5904761904761905,0.5697034998271973,0.004604059144705852
global,0.4,OULAD,6829,6761,0.9900424659540196,0.6998387108134188,0.7598846324508208,0.6966705001503481,0.003168210663070603
global,0.4,Oviedo,1271,1253,0.985837922895358,0.5775630935517291,0.6407182761372706,0.5742841287560094,0.003278964795719652
global,0.4,UKZN,2421,2357,0.9735646427096242,0.5670556924480874,0.6356639796351294,0.5601926714482993,0.006863020999788083
global,0.4,Zambia,40,37,0.925,0.5814671814671815,0.652972972972973,0.5833333333333334,-0.0018661518661519105
global,0.4,ALL,11875,11689,0.9843368421052632,0.6458250163305053,0.7031585251090768,0.6413160558196395,0.0045089605108658
global,0.45,KU Leuven,1314,1252,0.9528158295281582,0.5779217674206282,0.5912779552715655,0.5697034998271973,0.008218267593430917
global,0.45,OULAD,6829,6707,0.9821350124469176,0.7018126051673093,0.7615327270016401,0.6966705001503481,0.005142105016961107
global,0.45,Oviedo,1271,1237,0.973249409913454,0.5805065127084208,0.6424252223120452,0.5742841287560094,0.00622238395241137
global,0.45,UKZN,2421,2325,0.9603469640644362,0.5699448153426111,0.6375655913978494,0.5601926714482993,0.009752143894311782
global,0.45,Zambia,40,33,0.825,0.5896103896103897,0.6581818181818182,0.5833333333333334,0.006277056277056325
global,0.45,ALL,11875,11554,0.9729684210526316,0.6485442782081356,0.7050908776181409,0.6413160558196395,0.007228222388496186
global,0.5,KU Leuven,1314,1223,0.9307458143074582,0.5807427220130281,0.5929354047424366,0.5697034998271973,0.011039222185830866
global,0.5,OULAD,6829,6664,0.975838336506077,0.7031669810781456,0.7628331332533014,0.6966705001503481,0.006496480927797421
global,0.5,Oviedo,1271,1220,0.9598741148701809,0.5835916346848808,0.6444098360655738,0.5742841287560094,0.009307505928871418
global,0.5,UKZN,2421,2291,0.946303180503924,0.5726165660473277,0.6396944565691838,0.5601926714482993,0.012423894599028373
global,0.5,Zambia,40,28,0.7,0.5925170068027211,0.6478571428571429,0.5833333333333334,0.009183673469387754
global,0.5,ALL,11875,11426,0.9621894736842105,0.6508480600601396,0.7070313320497112,0.6413160558196395,0.009532004240500158
global,0.55,KU Leuven,1314,1172,0.8919330289193302,0.5850428440257891,0.594641638225256,0.5697034998271973,0.015339344198591842
global,0.55,OULAD,6829,6528,0.9559232684141162,0.7081932773109244,0.7670955882352942,0.6966705001503481,0.011522777160576259
global,0.55,Oviedo,1271,1170,0.9205350118017309,0.591083792362674,0.6478803418803418,0.5742841287560094,0.016799663606664628
global,0.55,UKZN,2421,2225,0.9190417182982239,0.5778139242183624,0.6434247191011235,0.5601926714482993,0.0176212527700631
